Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit
ORD-2200,29-11-2022,04-12-2022,CUST-90,PROD-39,36374,10,0.12,1091.22
ORD-2201,09-09-2023,11-09-2023,CUST-188,PROD-34,23940,10,0.18,718.2
ORD-2202,24-09-2023,29-09-2023,CUST-185,PROD-27,1585,6,0.1,79.25
ORD-2203,15-09-2022,19-09-2022,CUST-155,PROD-13,49145,2,0.1,2457.25
ORD-2204,09-11-2023,13-11-2023,CUST-50,PROD-9,41195,4,0.09,2471.7
ORD-2205,17-08-2024,20-08-2024,CUST-143,PROD-33,5788,9,0.08,405.16
ORD-2206,30-05-2023,03-06-2023,CUST-62,PROD-44,47133,5,0.18,1413.99
ORD-2207,15-10-2024,18-10-2024,CUST-116,PROD-48,44564,6,0.24,4010.76
ORD-2208,19-07-2023,21-07-2023,CUST-39,PROD-15,45628,7,0.19,1825.12
ORD-2209,31-05-2024,05-06-2024,CUST-26,PROD-41,22523,1,0.16,225.23
ORD-2210,26-06-2023,01-07-2023,CUST-182,PROD-15,4629,5,0.1,231.45
ORD-2211,12-06-2022,14-06-2022,CUST-72,PROD-24,35842,5,0.07,2867.36
ORD-2212,25-07-2024,27-07-2024,CUST-129,PROD-38,34965,6,0.07,2797.2
ORD-2213,19-10-2023,23-10-2023,CUST-118,PROD-21,18241,5,0.05,1824.1
ORD-2214,01-09-2023,06-09-2023,CUST-63,PROD-34,41861,4,0.06,3767.49
ORD-2215,12-11-2023,17-11-2023,CUST-19,PROD-36,12502,10,0.21,750.12
ORD-2216,08-02-2024,13-02-2024,CUST-179,PROD-40,4042,2,0.14,40.42
ORD-2217,16-06-2023,20-06-2023,CUST-24,PROD-25,34115,4,0.19,1364.6
ORD-2218,14-01-2022,16-01-2022,CUST-191,PROD-46,42894,3,0.06,3860.46
ORD-2219,30-12-2022,04-01-2023,CUST-3,PROD-13,46350,10,0.24,4171.5
ORD-2220,03-11-2023,05-11-2023,CUST-39,PROD-14,42380,6,0.14,423.8
ORD-2221,28-02-2022,05-03-2022,CUST-7,PROD-33,23832,6,0.06,2144.88
ORD-2222,16-09-2024,18-09-2024,CUST-160,PROD-39,43324,1,0.29,6065.36
ORD-2223,13-05-2023,16-05-2023,CUST-17,PROD-44,41349,3,0.23,3307.92
ORD-2224,09-08-2024,13-08-2024,CUST-64,PROD-46,40870,8,0.18,1226.1
ORD-2225,11-09-2024,14-09-2024,CUST-3,PROD-21,8488,10,0.27,1018.56
ORD-2226,09-10-2023,14-10-2023,CUST-59,PROD-13,7588,9,0.14,75.88
ORD-2227,13-02-2023,18-02-2023,CUST-19,PROD-39,42464,7,0.04,4671.04
ORD-2228,13-10-2022,17-10-2022,CUST-134,PROD-48,8903,6,0.17,178.06
ORD-2229,13-05-2023,15-05-2023,CUST-134,PROD-20,44065,10,0.29,6169.1
ORD-2230,09-09-2024,11-09-2024,CUST-24,PROD-18,11554,3,0.24,1039.86
ORD-2231,09-03-2024,12-03-2024,CUST-49,PROD-22,44120,7,0.18,1323.6
ORD-2232,18-05-2023,20-05-2023,CUST-66,PROD-49,37400,1,0.28,4862
ORD-2233,01-04-2024,05-04-2024,CUST-2,PROD-22,41873,4,0.07,3349.84
ORD-2234,13-05-2024,15-05-2024,CUST-108,PROD-21,47722,6,0.19,1908.88
ORD-2235,05-11-2024,08-11-2024,CUST-87,PROD-31,20066,10,0.13,401.32
ORD-2236,05-09-2023,10-09-2023,CUST-126,PROD-16,2813,7,0.05,281.3
ORD-2237,26-07-2022,30-07-2022,CUST-130,PROD-49,23701,8,0.2,1185.05
ORD-2238,19-09-2022,24-09-2022,CUST-90,PROD-1,35736,10,0.19,1429.44
ORD-2239,05-06-2024,09-06-2024,CUST-93,PROD-43,12914,4,0.18,387.42
ORD-2240,30-01-2023,01-02-2023,CUST-85,PROD-12,27050,3,0.03,3246
ORD-2241,28-07-2022,02-08-2022,CUST-121,PROD-17,49349,7,0.27,5921.88
ORD-2242,17-06-2023,22-06-2023,CUST-116,PROD-26,1741,1,0.23,139.28
ORD-2243,10-02-2024,14-02-2024,CUST-41,PROD-10,42888,10,0.29,6004.32
ORD-2244,09-05-2023,11-05-2023,CUST-121,PROD-2,19606,3,0.03,2352.72
ORD-2245,08-06-2024,10-06-2024,CUST-187,PROD-41,28464,3,0.04,3131.04
ORD-2246,10-06-2024,13-06-2024,CUST-5,PROD-43,29915,7,0.25,2991.5
ORD-2247,21-07-2022,23-07-2022,CUST-45,PROD-26,21504,10,0.23,1720.32
ORD-2248,21-01-2022,23-01-2022,CUST-52,PROD-46,35925,6,0.05,3592.5
ORD-2249,01-12-2023,06-12-2023,CUST-43,PROD-8,30150,6,0.13,603
ORD-2250,06-05-2023,08-05-2023,CUST-54,PROD-3,22189,1,0.05,2218.9
ORD-2251,02-11-2023,06-11-2023,CUST-55,PROD-23,15206,9,0.23,1216.48
ORD-2252,24-08-2024,28-08-2024,CUST-175,PROD-41,49255,7,0,7388.25
ORD-2253,11-12-2022,16-12-2022,CUST-35,PROD-20,24182,7,0.09,1450.92
ORD-2254,17-01-2022,21-01-2022,CUST-64,PROD-22,42891,10,0.17,857.82
ORD-2255,18-11-2024,23-11-2024,CUST-151,PROD-14,12510,3,0.24,1125.9
ORD-2256,05-09-2023,09-09-2023,CUST-128,PROD-39,13545,10,0.04,1489.95
ORD-2257,02-11-2023,06-11-2023,CUST-18,PROD-50,32484,7,0.1,1624.2
ORD-2258,26-08-2023,29-08-2023,CUST-126,PROD-35,37092,6,0.2,1854.6
ORD-2259,16-11-2022,18-11-2022,CUST-61,PROD-44,45682,3,0.1,2284.1
ORD-2260,25-05-2023,30-05-2023,CUST-175,PROD-23,38729,2,0.06,3485.61
ORD-2261,19-01-2024,22-01-2024,CUST-46,PROD-34,48564,7,0.01,6798.96
ORD-2262,05-02-2024,07-02-2024,CUST-56,PROD-19,45936,7,0.01,6431.04
ORD-2263,09-05-2024,12-05-2024,CUST-127,PROD-2,11579,7,0.01,1621.06
ORD-2264,01-07-2024,05-07-2024,CUST-78,PROD-9,10822,5,0.27,1298.64
ORD-2265,14-04-2024,19-04-2024,CUST-69,PROD-31,49706,10,0.16,497.06
ORD-2266,11-09-2022,16-09-2022,CUST-57,PROD-34,25814,6,0,3872.1
ORD-2267,24-10-2023,27-10-2023,CUST-6,PROD-38,1485,1,0.22,103.95
ORD-2268,25-01-2023,29-01-2023,CUST-31,PROD-32,29376,2,0.27,3525.12
ORD-2269,15-10-2024,19-10-2024,CUST-138,PROD-42,5407,7,0.03,648.84
ORD-2270,24-02-2023,28-02-2023,CUST-195,PROD-50,12158,3,0.21,729.48
ORD-2271,16-01-2022,20-01-2022,CUST-117,PROD-26,37912,9,0.17,758.24
ORD-2272,13-04-2024,15-04-2024,CUST-2,PROD-17,16137,8,0.21,968.22
ORD-2273,15-06-2024,18-06-2024,CUST-146,PROD-17,10053,5,0.12,301.59
ORD-2274,27-11-2022,01-12-2022,CUST-112,PROD-2,47161,7,0.24,4244.49
ORD-2275,10-11-2022,12-11-2022,CUST-160,PROD-38,45098,8,0.07,3607.84
ORD-2276,29-11-2023,01-12-2023,CUST-50,PROD-17,40761,4,0.08,2853.27
ORD-2277,17-03-2023,19-03-2023,CUST-71,PROD-9,30970,4,0.25,3097
ORD-2278,18-04-2024,20-04-2024,CUST-130,PROD-5,41823,7,0.26,4600.53
ORD-2279,15-06-2024,20-06-2024,CUST-38,PROD-3,44186,3,0.24,3976.74
ORD-2280,05-03-2022,10-03-2022,CUST-63,PROD-49,24390,8,0,3658.5
ORD-2281,22-07-2024,26-07-2024,CUST-53,PROD-6,36641,5,0.02,4763.33
ORD-2282,02-04-2022,07-04-2022,CUST-38,PROD-21,29712,1,0.18,891.36
ORD-2283,28-06-2022,01-07-2022,CUST-31,PROD-14,18013,8,0.04,1981.43
ORD-2284,17-11-2023,21-11-2023,CUST-199,PROD-20,22940,8,0.02,2982.2
ORD-2285,29-06-2022,03-07-2022,CUST-184,PROD-37,31384,7,0.02,4079.92
ORD-2286,24-02-2023,28-02-2023,CUST-27,PROD-6,47824,6,0.07,3825.92
ORD-2287,30-07-2024,03-08-2024,CUST-125,PROD-4,10854,1,0.09,651.24
ORD-2288,28-01-2023,31-01-2023,CUST-90,PROD-27,14178,8,0.17,283.56
ORD-2289,15-08-2023,18-08-2023,CUST-49,PROD-38,42668,6,0.13,853.36
ORD-2290,14-04-2022,16-04-2022,CUST-22,PROD-23,29265,4,0.23,2341.2
ORD-2291,06-06-2024,11-06-2024,CUST-150,PROD-2,19688,2,0.23,1575.04
ORD-2292,14-06-2023,18-06-2023,CUST-62,PROD-11,32636,6,0.22,2284.52
ORD-2293,23-07-2023,26-07-2023,CUST-116,PROD-24,38197,5,0.19,1527.88
ORD-2294,07-08-2023,11-08-2023,CUST-18,PROD-32,38378,10,0.15,0
ORD-2295,17-04-2023,20-04-2023,CUST-164,PROD-43,47517,5,0.11,1900.68
ORD-2296,17-06-2024,22-06-2024,CUST-108,PROD-9,44992,10,0.29,6298.88
ORD-2297,29-12-2024,03-01-2025,CUST-68,PROD-2,41899,10,0.1,2094.95
ORD-2298,18-08-2022,22-08-2022,CUST-76,PROD-30,30445,2,0.25,3044.5
ORD-2299,18-02-2023,20-02-2023,CUST-102,PROD-42,6370,2,0,955.5
ORD-2300,29-11-2023,03-12-2023,CUST-31,PROD-50,31931,3,0.15,0
ORD-2301,22-05-2022,24-05-2022,CUST-74,PROD-36,15730,3,0.28,2044.9
ORD-2302,29-08-2024,31-08-2024,CUST-91,PROD-42,16242,1,0.2,812.1
ORD-2303,16-01-2024,20-01-2024,CUST-89,PROD-32,12618,8,0.17,252.36
ORD-2304,29-01-2024,03-02-2024,CUST-157,PROD-36,33197,6,0.27,3983.64
ORD-2305,18-06-2022,21-06-2022,CUST-125,PROD-22,2268,7,0.26,249.48
ORD-2306,02-05-2023,06-05-2023,CUST-47,PROD-40,32839,5,0.26,3612.29
ORD-2307,29-12-2022,03-01-2023,CUST-114,PROD-15,43070,4,0.27,5168.4
ORD-2308,20-11-2024,25-11-2024,CUST-61,PROD-29,18213,5,0.05,1821.3
ORD-2309,04-06-2023,07-06-2023,CUST-17,PROD-5,43853,7,0.07,3508.24
ORD-2310,15-10-2024,20-10-2024,CUST-93,PROD-7,29296,5,0.13,585.92
ORD-2311,11-09-2024,14-09-2024,CUST-154,PROD-2,46025,3,0.1,2301.25
ORD-2312,10-01-2022,15-01-2022,CUST-166,PROD-16,1897,3,0.17,37.94
ORD-2313,27-08-2023,29-08-2023,CUST-17,PROD-31,31172,4,0.11,1246.88
ORD-2314,04-02-2022,07-02-2022,CUST-88,PROD-14,34613,1,0.26,3807.43
ORD-2315,31-07-2022,02-08-2022,CUST-193,PROD-38,40389,1,0.2,2019.45
ORD-2316,16-05-2022,19-05-2022,CUST-96,PROD-40,9083,5,0.28,1180.79
ORD-2317,30-07-2024,02-08-2024,CUST-88,PROD-5,5396,6,0.05,539.6
ORD-2318,26-11-2023,01-12-2023,CUST-45,PROD-49,27911,8,0.19,1116.44
ORD-2319,13-03-2024,16-03-2024,CUST-9,PROD-44,30074,1,0.17,601.48
ORD-2320,02-07-2024,04-07-2024,CUST-84,PROD-43,35373,1,0.07,2829.84
ORD-2321,09-07-2023,14-07-2023,CUST-181,PROD-37,15196,3,0.12,455.88
ORD-2322,10-06-2024,12-06-2024,CUST-38,PROD-16,7486,9,0.28,973.18
ORD-2323,12-04-2024,17-04-2024,CUST-48,PROD-20,13063,6,0.22,914.41
ORD-2324,24-11-2023,29-11-2023,CUST-94,PROD-17,17237,1,0.26,1896.07
ORD-2325,08-02-2022,11-02-2022,CUST-133,PROD-37,49361,2,0.23,3948.88
ORD-2326,20-02-2022,25-02-2022,CUST-29,PROD-32,9071,1,0.28,1179.23
ORD-2327,23-03-2022,25-03-2022,CUST-71,PROD-42,25121,8,0.23,2009.68
ORD-2328,28-04-2024,30-04-2024,CUST-126,PROD-24,37883,5,0.09,2272.98
ORD-2329,30-03-2023,02-04-2023,CUST-62,PROD-16,40743,6,0.07,3259.44
ORD-2330,26-10-2023,30-10-2023,CUST-37,PROD-37,23943,8,0.14,239.43
ORD-2331,11-01-2022,14-01-2022,CUST-93,PROD-41,4210,7,0.13,84.2
ORD-2332,12-01-2023,15-01-2023,CUST-123,PROD-14,2227,5,0.1,111.35
ORD-2333,25-09-2022,27-09-2022,CUST-155,PROD-35,42414,6,0.11,1696.56
ORD-2334,01-02-2022,04-02-2022,CUST-17,PROD-33,12518,8,0.22,876.26
ORD-2335,19-07-2023,23-07-2023,CUST-24,PROD-14,18561,2,0.09,1113.66
ORD-2336,30-04-2022,03-05-2022,CUST-197,PROD-8,4257,4,0.02,553.41
ORD-2337,21-02-2023,24-02-2023,CUST-66,PROD-18,26288,9,0.12,788.64
ORD-2338,25-04-2022,27-04-2022,CUST-27,PROD-10,15608,8,0.04,1716.88
ORD-2339,05-06-2023,07-06-2023,CUST-50,PROD-5,5166,7,0.08,361.62
ORD-2340,29-05-2023,01-06-2023,CUST-141,PROD-47,33809,7,0,5071.35
ORD-2341,04-05-2023,08-05-2023,CUST-49,PROD-7,41071,10,0.26,4517.81
ORD-2342,29-12-2024,01-01-2025,CUST-194,PROD-8,40084,9,0.24,3607.56
ORD-2343,16-09-2023,21-09-2023,CUST-28,PROD-4,43135,8,0.04,4744.85
ORD-2344,13-04-2023,16-04-2023,CUST-107,PROD-8,3387,7,0.16,33.87
ORD-2345,13-04-2024,17-04-2024,CUST-87,PROD-19,47896,4,0.03,5747.52
ORD-2346,18-06-2024,20-06-2024,CUST-52,PROD-10,16223,4,0.12,486.69
ORD-2347,13-12-2023,17-12-2023,CUST-23,PROD-20,46233,2,0,6934.95
ORD-2348,26-10-2024,31-10-2024,CUST-74,PROD-14,42845,9,0.27,5141.4
ORD-2349,04-12-2024,09-12-2024,CUST-109,PROD-48,18904,4,0.13,378.08
ORD-2350,14-08-2024,16-08-2024,CUST-76,PROD-46,6715,5,0.14,67.15
ORD-2351,10-03-2022,12-03-2022,CUST-30,PROD-8,26756,7,0.03,3210.72
ORD-2352,07-05-2022,10-05-2022,CUST-181,PROD-41,34170,5,0.2,1708.5
ORD-2353,06-05-2022,11-05-2022,CUST-33,PROD-50,16436,4,0.14,164.36
ORD-2354,16-01-2024,19-01-2024,CUST-71,PROD-9,7857,8,0.26,864.27
ORD-2355,21-02-2024,24-02-2024,CUST-196,PROD-25,47502,9,0.06,4275.18
ORD-2356,30-11-2022,02-12-2022,CUST-173,PROD-47,20395,10,0.05,2039.5
ORD-2357,21-04-2024,24-04-2024,CUST-150,PROD-2,42511,4,0.02,5526.43
ORD-2358,10-06-2022,15-06-2022,CUST-17,PROD-40,39509,5,0.13,790.18
ORD-2359,22-07-2023,26-07-2023,CUST-11,PROD-48,5798,1,0.1,289.9
ORD-2360,04-04-2022,09-04-2022,CUST-115,PROD-3,21292,1,0.22,1490.44
ORD-2361,18-01-2022,22-01-2022,CUST-70,PROD-44,23387,6,0.19,935.48
ORD-2362,03-04-2023,07-04-2023,CUST-62,PROD-8,24519,2,0.18,735.57
ORD-2363,05-01-2022,10-01-2022,CUST-83,PROD-46,29516,5,0.25,2951.6
ORD-2364,06-06-2024,11-06-2024,CUST-54,PROD-45,6517,8,0.07,521.36
ORD-2365,13-10-2024,18-10-2024,CUST-147,PROD-28,44286,7,0.19,1771.44
ORD-2366,11-01-2023,16-01-2023,CUST-68,PROD-23,35110,4,0.02,4564.3
ORD-2367,11-04-2024,13-04-2024,CUST-99,PROD-29,33920,9,0.17,678.4
ORD-2368,29-04-2023,02-05-2023,CUST-173,PROD-43,34072,2,0.29,4770.08
ORD-2369,14-07-2022,18-07-2022,CUST-66,PROD-44,28657,5,0.15,0
ORD-2370,27-05-2023,31-05-2023,CUST-82,PROD-30,42448,10,0.03,5093.76
ORD-2371,28-07-2022,31-07-2022,CUST-69,PROD-27,36270,9,0.07,2901.6
ORD-2372,08-11-2023,13-11-2023,CUST-98,PROD-9,27056,10,0.08,1893.92
ORD-2373,30-07-2023,01-08-2023,CUST-155,PROD-34,10584,6,0.16,105.84
ORD-2374,28-01-2024,02-02-2024,CUST-68,PROD-9,14301,7,0.06,1287.09
ORD-2375,21-01-2022,25-01-2022,CUST-130,PROD-23,6777,2,0.04,745.47
ORD-2376,16-09-2023,19-09-2023,CUST-17,PROD-22,23604,2,0.01,3304.56
ORD-2377,12-04-2022,16-04-2022,CUST-108,PROD-20,42904,7,0.1,2145.2
ORD-2378,27-03-2023,30-03-2023,CUST-105,PROD-11,34754,1,0.1,1737.7
ORD-2379,09-05-2022,13-05-2022,CUST-189,PROD-45,7565,2,0.25,756.5
ORD-2380,06-11-2023,10-11-2023,CUST-191,PROD-20,43511,1,0.05,4351.1
ORD-2381,20-10-2022,23-10-2022,CUST-71,PROD-14,34953,7,0.09,2097.18
ORD-2382,21-02-2024,26-02-2024,CUST-80,PROD-16,876,4,0.07,70.08
ORD-2383,27-09-2023,29-09-2023,CUST-36,PROD-8,34407,3,0.24,3096.63
ORD-2384,10-03-2023,13-03-2023,CUST-104,PROD-18,21033,6,0.26,2313.63
ORD-2385,13-05-2024,15-05-2024,CUST-194,PROD-30,44770,2,0.15,0
ORD-2386,16-01-2024,20-01-2024,CUST-14,PROD-11,43112,4,0.29,6035.68
ORD-2387,12-05-2023,15-05-2023,CUST-164,PROD-10,25929,2,0.21,1555.74
ORD-2388,17-01-2022,20-01-2022,CUST-49,PROD-17,14921,6,0.07,1193.68
ORD-2389,13-02-2024,16-02-2024,CUST-168,PROD-31,18757,6,0.06,1688.13
ORD-2390,18-05-2024,20-05-2024,CUST-52,PROD-14,19164,9,0.25,1916.4
ORD-2391,29-06-2024,04-07-2024,CUST-173,PROD-27,23245,9,0.08,1627.15
ORD-2392,07-02-2023,09-02-2023,CUST-145,PROD-32,8809,6,0.03,1057.08
ORD-2393,27-10-2024,01-11-2024,CUST-48,PROD-39,40201,3,0.24,3618.09
ORD-2394,13-04-2024,16-04-2024,CUST-113,PROD-44,7454,6,0.02,969.02
ORD-2395,21-06-2022,25-06-2022,CUST-174,PROD-1,21829,6,0.3,3274.35
ORD-2396,20-04-2023,23-04-2023,CUST-143,PROD-41,5139,8,0.22,359.73
ORD-2397,10-08-2023,13-08-2023,CUST-106,PROD-7,37812,7,0.09,2268.72
ORD-2398,05-06-2024,09-06-2024,CUST-157,PROD-29,42196,2,0.26,4641.56
ORD-2399,09-11-2022,14-11-2022,CUST-53,PROD-36,13918,10,0.24,1252.62
ORD-2400,25-12-2023,30-12-2023,CUST-44,PROD-1,32072,3,0.18,962.16
ORD-2401,08-04-2022,13-04-2022,CUST-147,PROD-11,13794,7,0.09,827.64
ORD-2402,06-05-2023,08-05-2023,CUST-106,PROD-30,9677,3,0.19,387.08
ORD-2403,20-05-2023,24-05-2023,CUST-162,PROD-47,42812,10,0.27,5137.44
ORD-2404,24-09-2022,28-09-2022,CUST-160,PROD-28,7359,8,0.07,588.72
ORD-2405,21-02-2022,26-02-2022,CUST-109,PROD-48,16276,1,0.02,2115.88
ORD-2406,27-02-2023,01-03-2023,CUST-157,PROD-19,12883,10,0.11,515.32
ORD-2407,14-06-2024,18-06-2024,CUST-14,PROD-7,45015,2,0.23,3601.2
ORD-2408,13-12-2024,16-12-2024,CUST-42,PROD-46,31512,6,0.25,3151.2
ORD-2409,09-03-2024,12-03-2024,CUST-3,PROD-26,28176,9,0.27,3381.12
ORD-2410,26-01-2024,30-01-2024,CUST-39,PROD-21,15272,9,0.21,916.32
ORD-2411,18-05-2023,22-05-2023,CUST-77,PROD-12,36305,4,0.29,5082.7
ORD-2412,05-05-2023,09-05-2023,CUST-70,PROD-15,18920,3,0.07,1513.6
ORD-2413,16-07-2023,18-07-2023,CUST-138,PROD-4,6648,4,0.13,132.96
ORD-2414,28-10-2024,02-11-2024,CUST-166,PROD-31,20916,5,0.11,836.64
ORD-2415,19-03-2023,21-03-2023,CUST-180,PROD-26,6670,6,0.16,66.7
ORD-2416,18-04-2022,22-04-2022,CUST-106,PROD-30,3563,1,0.25,356.3
ORD-2417,08-03-2024,12-03-2024,CUST-66,PROD-19,18456,10,0.26,2030.16
ORD-2418,13-08-2024,16-08-2024,CUST-99,PROD-3,7317,9,0.05,731.7
ORD-2419,13-11-2023,18-11-2023,CUST-113,PROD-5,18252,8,0.11,730.08
ORD-2420,02-09-2022,07-09-2022,CUST-154,PROD-24,17709,9,0.11,708.36
ORD-2421,17-06-2024,21-06-2024,CUST-158,PROD-1,49475,1,0.22,3463.25
ORD-2422,29-04-2024,04-05-2024,CUST-186,PROD-14,30496,8,0.03,3659.52
ORD-2423,16-10-2022,18-10-2022,CUST-90,PROD-8,15405,4,0.28,2002.65
ORD-2424,13-04-2024,17-04-2024,CUST-175,PROD-25,33214,2,0.08,2324.98
ORD-2425,21-09-2024,23-09-2024,CUST-164,PROD-15,24268,8,0.15,0
ORD-2426,10-11-2023,14-11-2023,CUST-17,PROD-2,13474,5,0.03,1616.88
ORD-2427,15-09-2024,20-09-2024,CUST-115,PROD-23,39641,4,0.03,4756.92
ORD-2428,30-11-2023,03-12-2023,CUST-44,PROD-17,48736,8,0.02,6335.68
ORD-2429,04-05-2022,08-05-2022,CUST-179,PROD-6,23659,9,0.15,0
ORD-2430,27-04-2022,01-05-2022,CUST-63,PROD-32,48109,6,0.12,1443.27
ORD-2431,21-04-2022,26-04-2022,CUST-117,PROD-43,47073,2,0.08,3295.11
ORD-2432,14-07-2022,16-07-2022,CUST-104,PROD-10,7965,5,0.05,796.5
ORD-2433,02-07-2022,05-07-2022,CUST-166,PROD-34,17834,4,0.15,0
ORD-2434,24-09-2022,28-09-2022,CUST-135,PROD-49,43136,4,0.1,2156.8
ORD-2435,14-09-2024,17-09-2024,CUST-95,PROD-25,1176,10,0.06,105.84
ORD-2436,08-11-2024,13-11-2024,CUST-16,PROD-28,33260,2,0.13,665.2
ORD-2437,09-01-2022,11-01-2022,CUST-107,PROD-10,25733,6,0.17,514.66
ORD-2438,17-12-2023,20-12-2023,CUST-99,PROD-31,46055,9,0.27,5526.6
ORD-2439,07-07-2024,11-07-2024,CUST-17,PROD-5,13985,9,0.06,1258.65
ORD-2440,11-09-2023,14-09-2023,CUST-148,PROD-24,16413,1,0,2461.95
ORD-2441,03-11-2022,06-11-2022,CUST-85,PROD-21,4935,2,0.23,394.8
ORD-2442,14-03-2023,16-03-2023,CUST-191,PROD-33,23324,6,0.16,233.24
ORD-2443,05-02-2023,09-02-2023,CUST-89,PROD-40,28625,1,0.3,4293.75
ORD-2444,16-05-2024,18-05-2024,CUST-200,PROD-47,44460,2,0.27,5335.2
ORD-2445,17-10-2022,20-10-2022,CUST-39,PROD-10,31892,10,0.05,3189.2
ORD-2446,13-11-2022,16-11-2022,CUST-27,PROD-16,33775,10,0.28,4390.75
ORD-2447,28-04-2022,02-05-2022,CUST-119,PROD-35,25629,10,0.12,768.87
ORD-2448,30-08-2022,03-09-2022,CUST-173,PROD-22,23692,4,0.07,1895.36
ORD-2449,13-06-2023,17-06-2023,CUST-190,PROD-21,37121,2,0.14,371.21
ORD-2450,15-10-2024,17-10-2024,CUST-167,PROD-6,45253,3,0.18,1357.59
ORD-2451,16-02-2022,20-02-2022,CUST-103,PROD-5,18655,3,0.11,746.2
ORD-2452,17-12-2024,22-12-2024,CUST-89,PROD-34,26240,7,0.15,0
ORD-2453,14-10-2023,18-10-2023,CUST-7,PROD-46,32794,1,0.29,4591.16
ORD-2454,05-05-2023,07-05-2023,CUST-178,PROD-31,39193,5,0.11,1567.72
ORD-2455,12-09-2024,17-09-2024,CUST-150,PROD-16,13370,1,0.22,935.9
ORD-2456,29-08-2022,02-09-2022,CUST-184,PROD-50,35532,8,0.12,1065.96
ORD-2457,09-12-2024,14-12-2024,CUST-33,PROD-16,37383,9,0.26,4112.13
ORD-2458,31-05-2023,02-06-2023,CUST-126,PROD-21,9773,2,0.13,195.46
ORD-2459,11-12-2024,14-12-2024,CUST-118,PROD-15,24974,2,0.24,2247.66
ORD-2460,31-03-2023,02-04-2023,CUST-73,PROD-9,6607,10,0.24,594.63
ORD-2461,01-05-2023,04-05-2023,CUST-148,PROD-26,15663,7,0.28,2036.19
ORD-2462,14-12-2024,18-12-2024,CUST-139,PROD-35,11943,1,0.06,1074.87
ORD-2463,28-02-2022,04-03-2022,CUST-127,PROD-7,9764,5,0.12,292.92
ORD-2464,03-10-2023,08-10-2023,CUST-101,PROD-25,26404,2,0.06,2376.36
ORD-2465,01-03-2023,04-03-2023,CUST-131,PROD-41,49507,8,0.28,6435.91
ORD-2466,02-06-2024,07-06-2024,CUST-147,PROD-18,41512,7,0.09,2490.72
ORD-2467,14-07-2024,19-07-2024,CUST-84,PROD-20,28705,6,0.03,3444.6
ORD-2468,26-03-2024,29-03-2024,CUST-173,PROD-26,18297,8,0.3,2744.55
ORD-2469,22-04-2022,26-04-2022,CUST-116,PROD-26,7087,5,0.12,212.61
ORD-2470,12-12-2024,16-12-2024,CUST-43,PROD-31,24077,5,0,3611.55
ORD-2471,07-04-2022,10-04-2022,CUST-1,PROD-17,5774,7,0.06,519.66
ORD-2472,22-03-2022,27-03-2022,CUST-187,PROD-4,7831,8,0.17,156.62
ORD-2473,04-03-2022,08-03-2022,CUST-175,PROD-12,43544,10,0.1,2177.2
ORD-2474,04-04-2024,08-04-2024,CUST-181,PROD-37,28524,9,0.04,3137.64
ORD-2475,11-10-2024,14-10-2024,CUST-198,PROD-13,6335,5,0.14,63.35
ORD-2476,18-07-2022,23-07-2022,CUST-160,PROD-16,30247,8,0.27,3629.64
ORD-2477,24-06-2023,27-06-2023,CUST-130,PROD-45,27181,9,0.08,1902.67
ORD-2478,01-11-2023,04-11-2023,CUST-24,PROD-50,33382,5,0.27,4005.84
ORD-2479,10-06-2024,14-06-2024,CUST-170,PROD-29,42796,4,0.24,3851.64
ORD-2480,27-08-2024,31-08-2024,CUST-184,PROD-37,48451,6,0.09,2907.06
ORD-2481,03-11-2024,06-11-2024,CUST-66,PROD-39,11257,9,0.21,675.42
ORD-2482,07-01-2022,10-01-2022,CUST-163,PROD-29,26218,3,0.26,2883.98
ORD-2483,23-07-2023,26-07-2023,CUST-142,PROD-17,23366,9,0.09,1401.96
ORD-2484,23-01-2023,27-01-2023,CUST-160,PROD-19,36879,1,0.16,368.79
ORD-2485,14-11-2022,18-11-2022,CUST-53,PROD-17,7989,2,0.02,1038.57
ORD-2486,31-05-2024,05-06-2024,CUST-27,PROD-11,8775,3,0.09,526.5
ORD-2487,26-07-2022,28-07-2022,CUST-102,PROD-7,6813,2,0.08,476.91
ORD-2488,14-01-2022,19-01-2022,CUST-17,PROD-40,15227,5,0.09,913.62
ORD-2489,13-08-2022,17-08-2022,CUST-197,PROD-6,47028,9,0.2,2351.4
ORD-2490,14-04-2022,19-04-2022,CUST-130,PROD-38,47586,4,0.24,4282.74
ORD-2491,17-04-2023,19-04-2023,CUST-166,PROD-24,3721,3,0.03,446.52
ORD-2492,22-05-2022,26-05-2022,CUST-40,PROD-35,24042,6,0.26,2644.62
ORD-2493,25-12-2024,27-12-2024,CUST-33,PROD-7,27444,1,0.23,2195.52
ORD-2494,09-09-2024,11-09-2024,CUST-185,PROD-27,37709,10,0.01,5279.26
ORD-2495,25-01-2023,28-01-2023,CUST-25,PROD-20,30317,3,0.11,1212.68
ORD-2496,20-09-2024,22-09-2024,CUST-4,PROD-41,36186,10,0.01,5066.04
ORD-2497,31-10-2024,02-11-2024,CUST-72,PROD-46,6970,5,0.29,975.8
ORD-2498,06-09-2024,10-09-2024,CUST-127,PROD-32,27241,1,0.02,3541.33
ORD-2499,23-07-2024,28-07-2024,CUST-62,PROD-13,31369,10,0.03,3764.28
